pt_mu1,pt_mu2,pt_fjt,M_fjt,S_T,MET,DR_fjt_mu1,DR_fjt_mu2,DR_mu1_mu2
799.899,330.1,571.858,82.0913,1695.74,35.7089,3.04169,1.17433,2.60002
584.463,486.917,82.7459,9.9475,1187.89,70.9377,1.91695,2.94215,3.59331
1028.57,576.483,244.663,42.9905,1941.19,225.428,2.69717,1.0414,2.92945
707.115,274.368,257.348,45.0077,1339.34,168.612,3.21619,1.18864,2.59209
562.274,401.384,933.135,50.9385,2326.82,372.997,2.67621,2.01559,2.6099
722.56,488.336,362.552,82.3669,1673.95,94.9866,3.4499,1.10255,3.10766
460.412,355.875,136.452,53.5079,1176.9,15.1448,3.30112,2.60269,3.67525
734.99,456.875,514.257,70.3319,1934.12,8.39462,2.80298,0.919836,2.57618
860.761,546.909,363.919,92.8744,1831.0,107.455,2.6921,0.862698,2.78243
963.192,95.5607,997.926,102.089,2071.74,19.6809,3.05833,1.87069,1.54773
613.851,63.6242,657.964,82.27,1336.01,22.9542,3.63564,2.86286,0.952712
834.179,40.8195,941.199,77.271,1806.0,110.689,3.11015,2.18211,3.26461
875.633,734.233,68.5408,9.54842,1709.1,93.4308,3.101,1.44824,3.1641
892.752,516.805,577.424,73.6557,2142.12,39.0738,2.76919,0.956282,2.85939
932.721,479.484,510.766,84.0589,2046.34,168.394,2.76116,0.977914,2.72011
769.245,416.107,382.521,69.596,1743.04,89.1634,3.21233,1.11282,3.31202
956.201,755.491,110.52,23.3894,1901.96,136.645,2.84931,1.14822,3.06214
856.388,512.054,401.282,88.6309,2111.54,26.7006,3.13513,0.968412,3.09669
1072.42,813.345,200.296,48.8966,2344.45,102.187,2.42439,0.845747,3.10299
811.862,257.534,759.161,164.905,1931.48,53.6121,3.04299,1.09213,3.00472
984.088,640.526,561.977,243.884,2287.24,44.0949,2.54767,1.19864,2.55796
407.514,303.095,167.241,71.9368,1002.68,49.7158,4.38951,2.00562,3.48617
411.051,219.915,125.239,21.6878,875.524,30.7443,3.0092,2.72988,4.45338
641.179,427.867,390.175,71.7516,1797.79,118.578,2.8479,1.10354,3.25326
793.596,551.85,215.212,85.9202,1737.18,53.1246,3.0977,1.1721,3.36092
838.585,511.872,493.807,78.5839,2104.44,84.36,3.13758,0.968606,3.04627
668.497,48.5888,816.756,83.2461,1763.24,134.305,3.0954,2.30468,1.55335
996.567,281.486,557.681,96.5065,1929.51,190.221,3.13806,1.25897,2.52553
707.405,418.891,420.467,119.164,1582.71,58.2496,3.27714,1.4912,2.83978
919.336,241.23,703.465,119.303,2058.0,67.9546,3.04784,1.15729,2.1559
841.021,507.127,381.799,90.3567,2008.86,53.3467,3.14108,1.13407,3.02184
712.628,633.816,107.829,13.7098,1625.22,90.0543,2.11019,1.83952,3.14717
810.31,392.07,505.498,73.9718,1721.15,92.4413,3.03254,1.00581,2.81439
863.684,505.454,348.429,127.508,1744.32,20.7103,3.11837,1.11396,3.37219
788.796,544.53,184.985,23.3981,1686.66,132.608,4.23229,2.09474,3.35726
937.249,50.587,850.34,109.724,1835.73,52.0051,3.24346,2.08913,2.59712
889.954,316.303,765.735,107.227,2060.45,48.8282,2.87842,1.08202,2.41544
771.334,651.2,94.7582,17.6011,1602.11,68.8452,3.11207,1.10553,3.32776
609.371,525.309,184.154,30.584,1344.91,80.2741,3.5614,1.51934,3.21833
968.268,465.818,590.916,92.6193,2107.07,12.8641,2.8747,0.980263,2.60887
891.559,361.472,520.216,74.6415,1999.88,30.2437,2.66109,1.0802,2.70551
847.911,786.953,79.9747,22.6474,1822.2,83.0355,2.18278,1.47313,3.17468
741.747,553.781,296.938,65.7042,1702.7,84.1757,2.70768,1.05157,3.05206
425.921,221.832,521.032,93.3747,1452.07,9.05055,3.38546,1.56458,3.24611
962.629,272.273,662.471,102.061,1942.98,21.7273,3.15934,1.1138,2.96224
676.06,467.622,457.452,69.8517,1691.97,71.9018,2.84145,1.12071,2.82971
704.914,348.775,480.795,82.0316,1778.22,19.9778,2.85878,1.18175,3.46338
988.291,894.415,103.193,23.1585,2147.74,35.6827,1.82658,1.57343,3.0529
604.843,501.006,321.983,88.2619,1459.01,108.198,2.77561,1.34511,3.147
576.063,564.694,113.516,47.1279,1357.43,19.8144,2.83834,1.67158,3.42455
757.156,128.251,792.389,41.8868,1933.93,41.0322,3.34917,1.40844,2.93522
725.504,375.528,247.41,85.3192,1435.73,117.417,3.63258,1.29106,3.03137
870.358,657.34,230.996,82.5138,1913.45,41.1854,2.25527,1.26563,3.05509
1189.34,615.9,69.229,5.144,1969.79,436.128,2.49805,0.758544,3.06365
591.343,519.099,69.4967,14.3493,1217.85,47.3011,3.22778,1.45134,3.75544
733.174,65.0786,777.192,97.1043,1651.04,20.1516,3.28527,2.84615,2.20449
829.233,65.2994,842.915,116.279,1833.55,24.2258,3.13392,2.15697,2.37832
773.414,649.206,254.773,66.9327,2345.88,74.4782,2.1284,2.25676,3.1876
622.757,243.79,487.171,154.414,1371.16,41.5922,3.0892,1.27871,2.68939
334.238,266.687,430.21,85.9339,1448.67,68.4028,3.02941,1.28241,2.58499
355.72,321.864,129.404,40.5982,949.122,97.7903,2.00671,4.35248,3.47229
863.305,375.679,698.34,88.3584,1999.91,107.468,2.91811,0.99401,2.63517
743.685,505.052,377.068,89.5713,1636.66,30.1573,2.90448,1.20484,2.97925
845.339,343.134,629.443,101.871,1889.91,84.7045,2.78051,1.02402,2.74802
887.658,85.292,901.252,122.951,2026.53,81.8072,3.17639,1.64032,3.02572
337.466,261.111,186.989,29.0089,787.154,10.4467,4.18487,1.94982,3.32993
552.393,506.119,309.089,64.181,1515.44,57.1986,2.79547,1.24975,3.42384
785.681,571.675,129.419,15.9422,1523.27,91.8877,3.39262,1.24615,3.09077
1152.14,201.189,757.421,89.3826,2153.02,264.569,2.90028,1.23755,2.17158
852.908,830.755,122.839,10.8672,1873.98,71.1546,1.22697,2.6068,3.05288
724.047,674.443,290.648,36.9653,2108.12,97.4885,3.59919,2.71749,3.3666
828.659,167.51,734.871,122.093,1764.81,2.37013,3.03593,1.52459,2.61701
355.81,194.7,67.1686,9.94706,688.664,51.718,2.91271,3.16241,4.13324
335.631,72.8465,425.228,96.7583,969.487,15.8874,4.19988,2.92445,1.76471
1710.64,341.892,938.996,159.514,3259.26,650.71,2.76269,2.66543,1.7612
762.614,191.601,778.413,79.6011,1758.18,156.573,2.92095,1.21619,2.52723
526.209,251.96,338.392,88.4759,1265.9,57.494,3.40964,1.79292,3.09611
810.858,674.814,115.555,29.787,1637.2,45.0143,3.70509,3.13283,3.27867
831.886,288.25,559.169,67.6136,1717.01,10.4219,3.18254,1.11729,2.79889
489.188,241.473,307.555,62.1925,1200.18,68.9736,2.94004,1.75826,3.98434
1037.1,241.006,518.847,73.0928,2229.03,215.374,2.95564,1.34404,2.34768
930.406,632.209,198.369,13.3785,1877.18,31.8618,2.74976,1.05958,3.07043
1011.17,610.667,397.65,71.9999,2070.44,76.263,2.58924,0.971242,2.72448
206.773,124.702,222.365,76.0993,613.383,9.99139,3.96971,2.75383,4.91366
697.662,574.824,202.488,64.3186,1763.99,143.456,2.47004,1.26878,2.95081
888.935,123.361,707.048,79.8209,1871.18,27.3458,3.15679,1.44106,3.27044
853.62,545.385,408.433,76.7251,2064.89,46.1215,2.69514,1.06258,2.98552
194.697,151.568,239.189,34.2367,714.377,11.8749,3.21281,4.27603,4.65082
747.988,497.966,186.196,19.0563,1615.15,18.1244,3.90197,1.06397,3.64503
648.695,334.677,194.69,55.7999,1262.27,128.251,2.90232,1.55235,3.89787
961.037,730.104,319.497,73.8612,2038.08,11.5636,2.59742,1.07359,2.98823
782.769,736.789,66.3507,12.8206,1713.32,75.5914,2.51165,1.29036,3.19215
627.165,199.9,420.262,69.8753,1422.79,38.1687,3.37117,1.53276,3.02071
1093.93,793.524,480.451,46.249,2565.91,175.642,2.63321,1.94931,2.72161
607.583,401.539,197.726,95.3366,1247.06,188.968,1.85044,2.57078,3.50147
1116.29,642.916,163.636,49.1391,2015.85,227.925,3.03166,1.16034,3.02043
715.383,505.457,700.869,116.825,2238.84,367.565,2.60402,1.41877,3.00877
984.273,98.6842,647.294,64.2893,1811.87,367.631,3.08326,1.96762,1.52455
636.726,478.39,102.203,30.5275,1242.0,66.5852,1.90861,2.80852,3.40409
949.852,93.7422,895.43,86.4149,2258.8,30.835,2.83457,2.01578,1.54516
724.292,213.188,514.656,81.5699,1478.03,9.88254,3.51547,1.36094,2.95683
621.973,48.9755,712.948,182.673,1384.85,51.1355,3.53788,2.70229,1.1271
594.35,416.291,186.383,72.0151,1279.25,72.3059,3.22137,1.46435,3.80083
847.979,708.416,250.528,60.8992,1804.98,132.29,3.03761,1.09286,3.14528
468.139,57.4539,310.422,68.1272,955.688,192.443,4.45555,3.06617,1.39179
491.141,127.126,473.119,90.4229,1090.31,7.75909,3.39876,1.94442,3.71405
366.06,292.937,59.7578,27.324,748.779,27.331,3.05239,2.69716,4.22606
792.454,458.892,415.387,78.6663,1691.1,89.8541,3.25578,1.01314,3.06895
894.87,227.296,474.411,123.495,1632.28,263.838,2.99765,1.11893,2.34238
358.379,340.68,108.391,15.9302,874.258,33.8684,3.5097,1.92152,3.58393
944.094,191.958,765.402,83.5849,1950.0,116.248,3.02331,1.33932,2.50905
881.485,622.925,316.223,99.664,1923.33,78.8411,2.87395,1.1865,3.00662
433.794,385.266,106.311,30.4661,1103.77,11.2527,2.17637,2.12962,4.10621
763.661,575.424,268.586,59.3497,1668.26,78.9222,2.53934,1.09682,2.91531
1020.88,85.89,756.493,113.541,2066.37,12.8843,3.18372,1.79307,2.51861
925.252,44.5881,768.458,61.6114,1760.92,83.055,3.26887,2.24888,4.45892
788.852,766.52,203.59,50.5121,2043.03,14.8513,1.21912,2.61064,3.05638
903.903,656.648,71.2683,23.1929,1708.44,132.888,2.52284,1.42273,3.4419
950.434,795.945,105.984,35.9752,1973.0,16.3725,3.25327,1.27218,2.96825
723.962,149.928,842.624,105.933,1750.76,192.94,3.03504,1.51777,2.21483
922.173,805.245,105.48,17.1091,1913.49,181.697,1.43047,2.02817,3.06523
760.442,347.58,660.605,79.5231,2006.88,71.524,2.84878,0.975809,2.9127
673.754,401.201,327.224,91.2192,1525.7,30.1971,3.45614,1.29382,3.26212
804.215,645.318,248.48,108.568,2096.18,50.7184,2.63949,1.29204,2.93937
887.282,66.4431,781.181,247.897,1826.96,199.63,3.13548,2.96192,0.67609
1047.45,450.026,508.59,85.9449,2046.07,120.561,2.98739,0.989668,2.75549
839.027,551.4,277.69,65.2281,1815.67,83.9394,2.98206,1.09818,2.74482
891.887,524.14,356.997,74.5754,1870.69,30.6361,3.18245,1.09275,2.82602
420.834,290.443,253.374,77.9023,1256.92,87.9024,3.30543,2.22553,3.16605
904.054,793.945,165.877,21.2592,1870.12,32.2793,2.45976,1.13811,2.9523
686.558,54.7485,841.265,87.2637,1608.39,175.058,3.08521,2.22413,2.60873
681.982,498.573,88.0678,23.8951,1397.75,73.6276,2.551,1.60811,3.65649
894.238,805.7,332.287,34.3295,2162.46,115.021,2.86242,0.955602,3.00475
750.32,548.717,406.24,93.9455,1790.87,91.7908,3.04806,1.08464,2.81295
794.758,574.564,321.654,91.2384,1712.27,52.1739,2.51105,1.05203,2.98103
472.624,244.838,255.687,99.5633,1082.13,24.3995,4.52449,1.85326,3.02644
611.536,105.591,798.389,98.402,1519.59,134.659,3.3863,2.14072,1.65168
769.785,414.216,315.401,70.6949,1508.59,29.8105,3.54049,1.18234,3.20012
990.406,299.557,668.534,83.0626,2074.88,123.963,3.03157,1.08619,2.78687
884.995,807.474,248.538,41.0448,2128.56,24.3865,2.19148,2.16524,3.03156
1138.9,845.443,248.262,41.8745,2238.53,130.488,2.65208,1.11934,2.96016
447.65,140.772,429.722,20.6378,1743.46,34.9562,3.4205,3.20446,2.98064
865.062,248.284,601.912,69.0969,1826.69,80.1489,2.83827,1.3068,2.61205
696.077,294.584,458.881,80.8903,1574.95,51.0757,3.1749,1.33325,3.1438
371.47,154.366,326.523,61.1509,881.471,121.363,3.96372,2.35005,2.76102
1062.46,748.288,244.643,94.7186,2071.17,102.074,2.88636,1.14522,3.02438
928.885,613.14,64.7771,14.6585,1669.03,287.073,2.29685,2.07797,3.46297
977.612,678.292,259.38,81.6369,2011.71,56.3699,3.16314,1.12891,3.12674
683.892,125.894,572.495,96.6341,1397.86,103.371,3.35614,1.86388,2.04428
368.184,45.2918,342.102,67.0515,798.698,46.3664,4.46873,2.85909,2.70828
544.137,294.953,539.549,25.532,1630.69,40.7231,2.92413,1.53417,2.36015
345.185,201.128,347.542,36.2637,939.24,54.2946,3.47263,1.98591,3.75819
533.098,231.692,507.963,84.8812,1357.07,52.5989,3.46634,1.48572,2.59983
967.23,154.606,755.822,56.4606,1898.64,83.3101,3.06436,1.3115,2.73708
792.59,255.082,415.976,112.582,1650.67,52.7688,3.58103,0.692295,4.06123
805.831,63.3634,726.026,101.324,1678.6,43.9095,3.36202,2.00178,2.66462
876.305,464.702,423.707,89.3311,1896.65,107.306,2.83916,0.993067,2.79981
725.677,383.356,351.658,75.6537,1460.15,16.7648,2.93947,1.00653,3.14858
855.507,246.867,437.54,52.4432,1601.54,135.707,3.48492,1.23349,3.1369
364.168,257.582,347.23,52.0522,1261.99,44.9604,3.07933,3.23653,3.12015
656.936,229.404,292.789,44.9924,1344.39,234.706,3.49854,1.32351,3.09069
704.886,531.176,289.124,82.5423,1586.93,32.6649,2.73684,1.27517,3.06077
818.916,373.141,546.39,90.4809,1980.57,3.10351,3.0699,1.04523,3.13701
653.307,638.6,93.2178,36.3633,1480.91,122.995,3.25511,0.486725,3.54621
978.115,837.369,347.482,32.2643,2279.87,108.899,3.53971,3.07009,3.09431
792.699,609.098,114.811,29.3685,1588.52,102.177,3.38456,1.18824,3.13576
919.277,447.725,283.796,73.1256,1927.3,11.2295,3.36265,1.25647,2.90233
247.531,146.146,266.113,70.8156,731.066,9.95089,2.41177,4.53263,4.28149
662.533,178.788,521.709,89.7137,1378.84,28.5969,3.60725,1.52516,2.65295
517.973,371.916,230.017,65.5203,1415.82,10.3753,3.20846,1.44921,3.33549
470.409,459.712,80.2242,23.9137,1170.52,117.912,0.895915,2.743,3.57043
661.299,320.997,614.934,91.5776,1577.06,151.98,3.40045,1.08907,3.14501
765.59,670.663,62.5987,26.6443,1557.66,44.3689,3.58297,2.88188,3.24099
1083.24,652.761,225.122,72.7769,2035.39,305.986,2.75333,1.1679,2.93962
800.909,667.076,42.4153,7.68817,1553.49,199.35,1.88251,3.32069,3.17356
671.179,560.585,96.206,16.3575,1404.45,69.6292,2.68726,1.33489,3.26611
1089.18,914.317,41.2642,17.849,2094.47,137.212,2.0718,1.37006,3.12827
443.004,114.222,560.788,96.3002,1321.17,142.877,3.52748,1.99686,2.31451
363.952,112.852,308.107,74.979,872.734,51.8234,3.57766,2.41086,4.02414
629.424,379.376,192.415,85.9119,1361.6,52.879,2.72085,1.69634,3.91045
908.863,114.868,648.198,112.33,1686.34,372.714,3.45387,3.08653,1.92948
698.109,647.536,77.704,16.4828,1436.36,117.74,1.55215,2.60765,3.53099
983.211,453.556,456.351,72.9715,1923.45,165.581,2.75045,0.982104,2.58674
708.202,272.715,263.826,63.6471,1442.24,18.2148,3.66628,1.54415,3.14921
353.336,312.114,106.194,25.5383,898.866,21.2173,2.25109,2.06558,3.51445
649.45,301.91,555.451,84.3409,1611.14,71.0805,3.25965,1.27283,2.51466
949.47,773.221,85.83,17.4511,1885.49,20.8942,2.92344,1.57276,3.15844
772.41,759.554,195.787,22.9853,1914.99,109.856,1.02279,2.8484,2.80348
435.63,360.004,164.468,11.6807,1121.69,102.727,3.25577,1.73614,3.67802
788.229,171.274,781.997,101.605,1742.23,43.524,3.03491,1.45083,2.18523
1090.55,864.171,225.153,30.5393,2352.48,81.202,2.89418,0.589183,3.14979
878.994,721.313,334.564,63.9654,2086.74,112.857,2.44588,1.06019,2.82008
1011.77,704.433,132.252,13.2589,1934.85,203.848,2.54782,0.942959,3.02852
598.395,306.734,306.628,65.6096,1317.67,46.2695,2.8746,1.21348,3.41934
662.658,477.407,202.345,66.1942,1529.44,43.9065,2.9459,1.22609,3.3552
799.469,314.596,556.672,78.0392,1677.4,40.5301,2.83282,1.12059,2.58652
847.295,553.938,777.755,283.116,2466.23,22.2858,2.71899,2.07885,2.90594
1017.88,364.487,384.204,91.3508,1773.34,369.055,3.22817,1.22847,2.81573
585.999,168.795,554.007,81.838,1381.9,19.2396,3.57947,1.77925,2.30804
758.581,567.079,257.061,37.1654,1582.3,92.6363,2.65654,1.21388,3.2058
709.421,375.539,224.412,85.6519,1371.15,74.1682,3.03307,1.26661,3.49719
875.23,219.675,668.876,92.3241,2236.57,251.631,2.6019,1.32711,2.69637
834.378,121.605,826.15,84.6188,1793.43,58.1451,3.18804,1.55968,3.25387
965.196,214.186,675.364,87.8314,1853.2,95.1224,3.01707,1.20248,2.74598
550.916,223.721,507.687,85.8911,1389.06,134.414,3.10382,1.51829,3.4617
616.767,423.609,468.811,71.7539,1660.95,215.613,3.07756,1.0621,3.07569
987.955,122.376,603.657,49.237,2373.36,143.043,2.84453,2.90579,2.58398
816.769,88.4972,727.765,94.7809,1747.38,91.4854,3.12949,1.70135,2.9754
638.999,597.241,173.627,72.6628,1483.05,18.4004,2.51967,1.41914,3.44439
491.358,350.081,76.8411,8.81991,994.92,50.5673,2.83135,2.92701,3.98792
445.377,315.706,373.243,32.1164,1138.47,49.2257,3.42519,1.75212,3.3529
487.305,333.998,65.2445,27.5335,870.611,106.357,2.95973,3.00806,3.80735
1032.28,538.057,433.897,75.48,2158.05,44.5586,2.63462,1.01153,2.73348
1347.18,972.27,88.338,28.049,2481.3,268.87,3.48779,1.66805,3.06937
432.895,344.959,54.7958,15.2507,1023.81,23.7746,2.84335,1.58015,4.36795
725.647,570.145,309.783,24.7601,1718.01,334.22,0.983969,3.1775,2.96869
827.629,385.486,196.648,27.1506,1513.78,140.928,3.76939,1.3444,3.23517
744.783,651.664,238.074,83.002,1663.79,123.564,2.57375,1.17326,3.10379
799.429,795.784,104.647,15.1887,1823.34,84.8665,1.48601,2.27257,3.17547
294.276,168.06,142.7,21.814,636.14,39.0746,3.13347,3.98102,4.67987
979.297,782.47,173.013,21.6114,2055.26,60.3787,2.98767,1.04345,3.15338
507.824,423.509,147.317,16.281,1118.03,26.6721,3.95363,1.38434,3.30184
647.573,523.948,203.503,70.1986,1398.3,23.1956,2.53819,1.34656,3.28533
968.962,820.288,227.079,79.5103,2055.23,33.023,2.38106,1.1778,2.95989
302.432,160.948,139.706,14.6826,679.341,58.3889,2.68411,3.58935,4.73161
814.303,772.459,389.88,32.9424,2004.54,200.761,2.71751,1.07992,2.93943
328.589,96.4917,258.001,64.6797,701.17,15.0336,5.12472,2.89595,2.75461
406.359,208.192,291.706,76.3626,1390.71,16.3975,3.55739,2.57609,3.29374
835.245,306.48,566.501,85.6236,1727.51,23.8004,3.11906,1.20894,2.56312
508.2,135.001,708.578,108.073,1467.17,81.4314,3.38015,1.77662,2.12502
466.485,308.391,308.612,82.6847,1301.07,8.99766,3.33454,1.33936,3.70392
792.633,444.255,536.451,140.233,1982.22,43.6854,2.90395,1.19916,2.60759
335.539,71.3608,235.055,88.0461,885.055,33.5802,4.79808,3.36634,1.43197
1054.66,932.085,99.7216,17.1503,2292.89,95.511,1.44636,2.63488,3.05257
749.385,513.792,448.832,99.2049,1833.93,77.3733,2.94544,0.982971,2.96536
1073.9,80.1928,792.684,81.7127,1946.58,232.345,3.16778,1.74911,2.75686
623.468,275.526,379.428,127.936,1294.69,100.564,3.73367,1.58222,2.78076
568.933,563.437,135.132,24.34,1344.37,116.494,3.25496,2.82664,3.91198
681.12,263.42,585.505,76.2129,1551.89,10.6512,3.20513,1.36642,2.6289
1253.32,419.364,502.058,57.7951,2228.12,345.531,2.9893,1.00635,2.69112
842.242,348.75,524.338,70.1824,1730.49,103.787,2.85715,1.07105,2.52762
683.075,74.1467,474.159,80.1752,1638.8,364.426,3.43993,2.27908,2.74811
861.839,273.136,591.714,96.5743,1853.87,17.3388,3.09314,1.28843,2.41458
462.54,246.621,323.037,87.8578,1091.85,20.1873,3.20113,1.89807,3.88742
474.325,452.745,235.637,77.1224,1184.94,59.396,1.68436,3.34985,3.40527
644.813,77.8189,701.365,96.3658,1431.98,19.778,3.48668,2.49852,1.1801
874.684,621.54,84.6752,22.8455,1632.61,200.152,3.19921,1.10143,3.09334
954.449,695.51,444.524,141.055,2389.32,57.7368,2.94398,0.859169,3.05145
430.152,332.88,113.847,48.3606,915.65,51.9498,2.6523,3.39403,3.76088
713.374,80.8562,822.833,79.7963,1693.62,32.0479,3.32035,2.61172,1.64996
709.993,681.506,65.7368,13.3724,1572.69,88.8954,1.86026,1.38827,3.18763
347.723,239.073,349.669,32.6764,1341.61,25.6,2.8621,3.61414,3.31397
1065.48,586.324,288.576,71.0224,2141.96,79.842,2.64619,1.05798,2.85911
853.861,91.8003,855.562,104.304,1813.04,12.0894,3.1844,1.99039,1.44523
724.536,460.538,261.256,59.7255,1478.73,52.4996,2.65871,1.16784,3.21793
1228.04,588.855,273.145,136.351,2325.68,267.787,2.56077,1.20048,3.25168
755.573,87.5803,793.206,84.5136,1678.62,35.694,3.41287,2.01079,1.46771
915.539,716.549,170.271,66.4339,1825.12,114.14,2.26241,1.27561,2.95599
931.68,682.064,394.98,72.7118,2305.23,35.6418,2.53725,0.921504,2.8776
931.524,223.455,692.175,94.6458,1897.59,204.846,2.98471,1.17733,2.34399
881.765,128.165,787.436,85.5327,1807.66,11.841,3.01711,1.49695,2.40955
910.235,901.577,177.675,25.4982,2050.76,39.0257,1.16892,2.1995,3.0034
965.274,544.232,407.021,89.1896,1968.24,87.9675,3.05415,1.02439,2.92195
852.14,362.02,575.82,81.212,1796.82,4.75226,2.90466,1.09954,2.59168
806.001,248.157,750.1,75.7674,1816.5,140.398,2.98315,1.16241,2.56286
646.588,510.325,200.94,77.8539,1654.15,125.262,1.15359,3.71926,3.17706
554.995,378.651,297.336,94.2179,1240.78,7.51532,3.49751,1.5631,3.08862
653.286,311.393,374.585,87.0525,1389.44,13.6377,3.5522,1.36018,2.96032
638.869,438.439,385.303,79.6799,1545.59,42.7821,3.30809,1.21436,2.81989
744.07,230.343,584.176,68.1259,1697.43,79.6404,3.29159,1.29209,2.4079
892.23,555.278,356.722,108.326,1980.88,40.9093,2.74186,1.02512,3.21217
928.504,98.8588,790.851,189.266,1902.93,153.192,3.23604,2.05014,2.48192
288.197,164.042,282.878,77.2775,830.396,36.3481,3.81174,2.56021,4.13106
827.473,502.93,394.334,83.0335,1875.15,58.7981,3.14762,1.14039,2.79919
1387.25,752.139,458.81,55.2827,3082.78,269.968,3.5379,1.8399,2.725
515.284,395.419,120.583,25.5718,1110.73,15.8052,3.6472,1.65845,3.33323
395.788,381.109,147.652,23.2164,956.4,21.4342,1.94526,3.71387,3.69155
642.812,498.53,301.34,26.1632,1470.56,57.8197,2.67479,1.20095,3.09999
573.717,460.063,94.9339,28.7335,1289.81,43.6935,2.30364,3.09115,3.60412
823.622,736.51,174.745,72.1347,1846.33,78.5574,2.22789,1.32764,3.02509
799.953,368.9,586.021,125.14,1783.58,126.185,2.77184,1.09795,2.67204
658.388,304.126,339.725,39.9638,1669.97,98.483,1.83314,3.10575,3.05138
940.063,372.218,639.824,82.1128,2191.31,70.2542,2.62269,1.0145,2.80929
794.461,541.85,234.106,33.0886,1602.07,145.32,2.57118,1.10261,2.97034
786.687,525.966,182.277,67.9499,1508.79,69.5021,2.76445,1.17088,3.38632
622.388,94.5053,452.242,63.2326,1214.37,266.572,3.4909,2.39487,1.62319
1034.35,318.001,618.332,88.1958,1990.85,109.636,3.12316,1.04458,3.08878
880.49,458.109,359.419,71.9949,1741.76,160.251,2.9032,1.1948,2.87236
507.745,246.463,302.967,81.5549,1060.13,17.7385,3.12193,1.5148,3.78311
655.005,79.5546,582.015,94.2028,1461.68,24.2768,3.70935,2.07429,2.24881
1042.65,51.541,795.494,186.949,2139.65,148.807,3.12735,2.64082,1.57824
932.768,100.375,894.36,90.6388,1996.06,23.9472,2.97081,1.626,2.38248
381.002,138.4,247.753,58.4477,818.123,26.3145,3.50244,2.14899,4.69846
439.7,270.629,138.75,42.7728,901.499,10.0345,4.34498,1.7911,3.50453
1059.46,786.432,173.205,0.0825338,2121.41,29.3972,2.95272,0.166644,3.09634
837.099,556.817,395.765,77.6862,1937.09,38.4089,2.81329,1.0044,3.33227
751.769,470.921,345.516,83.6254,1631.26,39.7739,2.79479,1.23817,2.96884
890.362,763.999,201.878,38.7167,1951.85,45.3452,2.36936,1.08897,3.03572
898.762,401.209,601.492,95.0638,1943.29,44.2749,2.84828,1.06584,2.8039
655.205,83.811,728.529,87.062,1575.94,12.0814,3.47564,2.8367,1.51416
1000.69,61.186,968.054,86.4413,2180.13,121.893,3.14402,2.67289,0.85519
756.034,433.839,272.593,85.9946,1776.28,17.9209,3.0428,1.42119,2.75359
1046.51,132.388,826.19,66.0701,2099.23,121.105,2.96661,1.52616,1.98623
